Rodent species,Zoonotic reservoir,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,X5.5_AdultBodyMass_g_EXT,X16.2_LittersPerYear_EXT,X5.6_NeonateBodyMass_g_EXT,X5.7_WeaningBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,Production,postnatGR,RelAgeSexMat,RelAgeBirth,logNeoBM,Abrocomidae,Anomaluridae,Aplodontiidae,Bathyergidae,Calomyscidae,Capromyidae,Castoridae,Caviidae,Chinchillidae,Cricetidae,Ctenodactylidae,Ctenomyidae,Cuniculidae,Dasyproctidae,Dinomyidae,Dipodidae,Echimyidae,Erethizontidae,Geomyidae,Gliridae,Heptaxodontidae,Heteromyidae,Hystricidae,Muridae,Myocastoridae,Nesomyidae,Octodontidae,Pedetidae,Petromuridae,Platacanthomyidae,Sciuridae,Spalacidae,Thryonomyidae,ln.max.long,ln.litter.size,ln.litters.yr,ln.body.mass,ln.production,mean.prevalence,IUCN_binomial,Neotropic,Nearctic,Palearctic,Afrotropic,Indo-Malay,Australasia,Oceania,Antarctic
Ctenomys_budini,0,2.178,4.93439892,166.35634,11.3637221,111.91301,153.3236,132.520033,2.33174074,86.64339,3.58766467,1.492,0.00121768,-7.0474493,56.19008,2.50871206,4.46226,48.55661,48.90341,7.4896813,11.87784,4.33805685,1.86475,4.352,1.083,1.18,21.76293,33.645855,133.57177,141.494692,3.24481,8.22915,77.3073827,10.5609363,-7.38343,-15.53504,-12.788008,30.09851,19.7155,22.85775,8.84,4.27516393,12.6561667,0.12485,90.2395,189.50705,1030.59982,1440.81005,0.5300201,3.95745224,0.05675829,0.08043712,0.91959998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88273033,0.9197695,1.49565536,1.59623087,2.41542486,0.22326856,,NA,NA,NA,NA,NA,NA,NA,NA
Ctenomys_sylvanus,0,2.09,4.8274518,161.55377,11.1985978,100.22716,143.85016,125.024893,2.615,81.86497,3.48489484,2.107,0.00175835,-6.931845,53.39401,2.7789,3.46189,38.6841,46.40218,7.38399667,10.18671,4.34208035,1.43125,4.633,1.068,1.105,20.65043,31.600165,127.97703,121.855362,3.43699,7.29456,68.7564427,10.412653,-21.04,-23.69,-22.36,-63.07,-65.27,-64.17,3,2.23108909,3,0.13,71.94,153.37,856.38,1512.92,0.45162216,4.86796376,0.07496287,0.09419346,0.78512667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65542866,1.02205517,1.24181468,1.57431875,2.26386985,0.24841028,,NA,NA,NA,NA,NA,NA,NA,NA
Dasymys_alleni,0,1.912,4.51493278,139.11028,11.28139,105.38891,102.975,89.1270227,2.35874074,84.82819,3.38523489,1.62,0.00128913,-6.6243869,42.5861,2.554315,4.57441,43.86108,44.04353,7.46570331,11.23052,4.1758401,1.75275,4.03,1.369,1.867,20.42441,24.73418,112.19194,80.57718,3.92016,7.7489,67.0784627,10.6088513,0.05392,-4.5405513,-2.5303882,37.87502,32.0901239,35.69993,10.673,4.62554005,15.7035,0.12321536,95.30724,182.815173,1068.20287,1471.97762,0.69502897,4.44246829,0.05045853,0.07915794,0.72272499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.78102737,0.93778409,1.52047773,1.5073903,2.45826182,0.23441129,,NA,NA,NA,NA,NA,NA,NA,NA
Dasymys_cabrali,0,1.912,4.51493278,139.11028,11.28139,105.38891,102.975,89.1270227,2.35874074,84.82819,3.38523489,1.62,0.00128913,-6.6243869,42.5861,2.554315,4.57441,43.86108,44.04353,7.46570331,11.23052,4.1758401,1.75275,4.03,1.369,1.867,20.42441,24.73418,112.19194,80.57718,3.92016,7.7489,67.0784627,10.6088513,0.05392,-4.5405513,-2.5303882,37.87502,32.0901239,35.69993,10.673,4.62554005,15.7035,0.12321536,95.30724,182.815173,1068.20287,1471.97762,0.69502897,4.44246829,0.05045853,0.07915794,0.72272499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.78102737,0.93778409,1.52047773,1.5073903,2.45826182,0.23441129,,NA,NA,NA,NA,NA,NA,NA,NA
Dasymys_rwandae,0,1.912,4.51493278,139.11028,11.28139,105.38891,102.975,89.1270227,2.35874074,84.82819,3.38523489,1.62,0.00128913,-6.6243869,42.5861,2.554315,4.57441,43.86108,44.04353,7.46570331,11.23052,4.1758401,1.75275,4.03,1.369,1.867,20.42441,24.73418,112.19194,80.57718,3.92016,7.7489,67.0784627,10.6088513,0.05392,-4.5405513,-2.5303882,37.87502,32.0901239,35.69993,10.673,4.62554005,15.7035,0.12321536,95.30724,182.815173,1068.20287,1471.97762,0.69502897,4.44246829,0.05045853,0.07915794,0.72272499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.78102737,0.93778409,1.52047773,1.5073903,2.45826182,0.23441129,,NA,NA,NA,NA,NA,NA,NA,NA
Dasymys_sua,0,1.912,4.51493278,139.11028,11.28139,105.38891,102.975,89.1270227,2.35874074,84.82819,3.38523489,1.62,0.00128913,-6.6243869,42.5861,2.554315,4.57441,43.86108,44.04353,7.46570331,11.23052,4.1758401,1.75275,4.03,1.369,1.867,20.42441,24.73418,112.19194,80.57718,3.92016,7.7489,67.0784627,10.6088513,0.05392,-4.5405513,-2.5303882,37.87502,32.0901239,35.69993,10.673,4.62554005,15.7035,0.12321536,95.30724,182.815173,1068.20287,1471.97762,0.69502897,4.44246829,0.05045853,0.07915794,0.72272499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.78102737,0.93778409,1.52047773,1.5073903,2.45826182,0.23441129,,NA,NA,NA,NA,NA,NA,NA,NA
Dasyprocta_cristata,0,3,7.88232624,419.42278,0,405.26428,1529.11406,3864.3152,3,742.544926,4.67764548,1,0.28585423,-1.9032405,246.588086,2,1.94389,170.2144,174.70312,2.80382354,25.24847,5.80656262,2.01842,6.408,1,1,140,1473.40684,289.08993,1727.24709,1.61043833,15.96939,599.85941,11.8749669,9.60986,-2.91758,3.15419178,25.3496444,-4.70751,10.64897,3.18217241,3.96566674,4.55,0.11349,147.77151,243.02913,1317.11777,1590.40817,-0.1781042,7.86011039,0.09457044,0.14708686,2.26508665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13705882,0.69314718,0.66469112,2.06462307,1.3578383,0.1061531,,NA,NA,NA,NA,NA,NA,NA,NA
Dendromus_leucostomus,0,2.1,4.52877809,150.5665,12.72056,120.87941,130.92858,110.223593,2.33774074,79.30112,3.48660918,1.301,0.00227469,-6.1635754,50.91443,2.14638,4.30147,49.07216,49.04801,6.02246938,10.52165,4.37780341,1.47275,4.474,1.253,1.758,22.94212,32.644035,118.7294,97.2712,3.5127863,8.49233,68.5292027,10.8322447,-0.9179979,-6.0710997,-3.2040882,30.80247,24.49733,29.45302,12.0945,4.69127601,17.2730163,0.13881,116.74345,196.092087,1264.92905,1507.09742,0.6400934,4.97983492,0.05727975,0.08084016,0.8145184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.89329187,0.7637827,1.45895683,1.51045217,2.22273953,0.21802671,,NA,NA,NA,NA,NA,NA,NA,NA
Dendromus_nyasae,0,1.673,4.26290996,126.08085,14.14454,123.52988,98.21582,86.8642927,2.623,76.66906,3.43237945,1.255,0.0023738,-6.1155858,44.51161,2.19835,4.72862,49.08787,47.86763,5.78804527,10.347,4.34656582,1.4446,4.708,1.385,2.085,24.6567,26.355,101.01615,62.51516,3.6784863,8.55442,56.9972427,10.8216118,1.05,-2,-0.47,30.48,28.54,29.51,14,4.94712735,51,0.11,112.07,191.25,1377.25,1520.11,0.74600012,5.29487333,0.05365095,0.08012498,0.74535045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.89361196,0.78770708,1.55363341,1.44995202,2.34134048,0.21654654,,NA,NA,NA,NA,NA,NA,NA,NA
Dephomys_eburneae,0,1.086,3.96081317,114.39852,16.38323,136.43071,77.70365,67.3985427,3.241,76.34867,3.45854938,1.236,0.00312713,-5.7490599,40.1726,2.65959,4.42544625,50.0194829,44.3411,5.20862303,7.77196,4.37126615,1.18475,5.3,1.62075,1.994,26.80792,22.3368961,97.1427,38.81369,3.6768063,8.75676,57.9241227,12.4132909,8.28,4.35,6.32,-3.12,-10.76,-6.94,3,4.05352257,8,0.06,182.94,252.54,1326.54,1539.23,0.75420326,5.81815784,0.07220178,0.08948875,0.56320981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.91241259,0.97817198,1.48737112,1.37644935,2.4655431,0.20720807,,NA,NA,NA,NA,NA,NA,NA,NA
Dipodillus_mackilligini,0,1.253,3.34567233,93.22519,19.01819,144.17076,34.79901,39.24781,3.135,53.3489,3.25485347,1.702,0.00393854,-5.7415012,42.90077,3.909568,3.03642,62.69914,33.28008,6.45553151,23.99592,4.48441372,2.08725,6.184,1.10375,1.597,28.14364,14.6533661,82.51534,24.02229,3.4704363,5.91782,44.1792527,11.5844548,23.74,20.6,22.17,31.52,27.79,29.66,0,0.9439059,0,0.1,0.05,242.05,4.67,1263.19,0.64319846,6.29077712,0.05920073,0.09283245,0.30409708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.13834773,1.36342688,1.11067919,1.20766767,2.47410607,0.1958157,Gerbillus mackillingini,NA,NA,NA,NA,NA,NA,NA,NA
Dipodillus_simoni,0,1.282,2.85647021,83.99556,18.44442,152.08,31.43555,32.40531,3.202,59.47061,3.24024585,1.736,0.00325588,-5.9170714,46.3,4.68,2.42657,58.98501,31.08788,6.24345401,26.27406,4.57491714,1.8741,6.584,1.092,1.573,29.01675,13.26885,81.58989,32.0351,3.13,5.74878,48.7916927,13.3909302,33.71,28.44,31.07,29.91,9.87,19.89,0,2.78624505,1,0.11,6.1,201.7,112.12,1261.87,0.55264404,6.08441406,0.06779097,0.09190538,0.21304185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.07728334,1.54329811,0.88647874,1.04958667,2.42977685,0.20108059,,NA,NA,NA,NA,NA,NA,NA,NA
Dipodillus_zakariai,0,1.912,4.51493278,139.11028,11.28139,105.38891,102.975,89.1270227,2.35874074,84.82819,3.38523489,1.62,0.00128913,-6.6243869,42.5861,2.554315,4.57441,43.86108,44.04353,7.46570331,11.23052,4.1758401,1.75275,4.03,1.369,1.867,20.42441,24.73418,112.19194,80.57718,3.92016,7.7489,67.0784627,10.6088513,0.05392,-4.5405513,-2.5303882,37.87502,32.0901239,35.69993,10.673,4.62554005,15.7035,0.12321536,95.30724,182.815173,1068.20287,1471.97762,0.69502897,4.44246829,0.05045853,0.07915794,0.72272499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.78102737,0.93778409,1.52047773,1.5073903,2.45826182,0.23441129,,NA,NA,NA,NA,NA,NA,NA,NA
Elasmodontomys_obliquus,0,1.308,9.52515111,428.66626,0.25025,423.14327,1570.13893,4894.789,2.965,792.122166,4.67767944,1.348,0.35823213,-1.7468092,228.267686,1.33709,2.07717,190.592,178.38116,2.56033952,22.33495,5.67184253,1.7188,5.881,1.653,1.136,94.23412,1679.43319,294.99843,1723.31558,1.58395833,15.16008,608.91575,13.1194845,10.08525,-1.26566,3.87848,33.68318,6.817215,17.7728,2.413,4.14049715,3.811,0.10955,149.17377,238.65268,1319.03628,1577.76901,-0.1766567,6.89498538,0.09339412,0.14187498,2.33435255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.25013502,0.29049561,0.73100639,2.25393579,1.021502,0.09810351,not_assessed,NA,NA,NA,NA,NA,NA,NA,NA
Geocapromys_thoracatus,0,2,7.31322039,337.49,3.54978,330.83331,897.54897,2124.1638,1,594.588886,4.3649976,2,0.05198167,-3.4756663,186.628246,1.51589,2.09964,112.212943,107.13397,3.07894751,19.19601,5.32805179,2.63938,4,2,1,39.26208,440.2443,265.74396,1195.64067,1.66903833,14.92209,404.72247,11.2651456,1.39926323,-6.3221757,-2.3545908,43.43673,27.994675,33.7102848,6.433,3.98412978,9.593,0.11581288,144.11358,233.9124,1275.47364,1555.35122,0.00553566,5.32341843,0.08827122,0.12964717,1.87977912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72039834,0.41600273,0.7417659,1.98968372,1.15776863,0.13206371,extinct,NA,NA,NA,NA,NA,NA,NA,NA
Gerbillus_agag,0,1.128,2.76401657,76.3831262,17.6011157,124.22353,23.99826,24.68565,3.189,63.94528,3.23798107,1.476,0.00384968,-5.654307,37.07604,4.22904,3.97026,54.57532,33.98733,6.07485583,31.67397,4.31373523,1.44775,6.287,1.15075,1.877,26.85615,9.72991611,76.19937,26.06351,3.6892663,7.46864,64.5716827,14.2773992,21.82,1.99,11.9,36.11,-2.98,16.56,0,3.03399099,1,0.09,32.18,266.8,427.48,1593.85,0.74961182,5.44503886,0.06007522,0.08482225,0.13173843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.99958177,1.44197502,1.37883158,1.0166849,2.8208066,0.20734645,data deficient,NA,NA,NA,NA,NA,NA,NA,NA
Gerbillus_burtoni,0,1.208,3.27517664,88.75288,17.75541,136.84442,34.87248,32.03482,3.131,54.93636,3.26790103,1.536,0.00346751,-5.8545747,36.06019,3.93414,3.93986,55.69489,33.22678,6.21051274,24.39672,4.35900547,1.81985,6.184,1.16,1.878,26.73275,12.7465061,78.59457,20.99556,3.6580463,6.48271,47.3048227,9.82233661,14.31,13.09,13.7,25.33,23.62,24.47,4,2.85761897,4,0.2,28.34,219.32,446.6,1611.76,0.71779699,5.78982678,0.0593438,0.08779307,0.2465132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0198884,1.36969231,1.37114519,1.1863718,2.7408375,0.2066229,data deficient,NA,NA,NA,NA,NA,NA,NA,NA
Gerbillus_dongolanus,0,1.267,3.19430187,88.64001,19.1773357,147.74165,34.43398,40.25595,3.075,59.53408,3.31953149,1.649,0.00429714,-5.7159294,43.95635,3.64968,3.31228,60.40522,34.48655,6.39499848,26.6466,4.51707068,2.14235,5.824,1.13775,1.622,28.73296,13.8961,80.21417,23.93469,3.5215663,6.09804,46.1999327,8.80764842,19.86,18.73,19.3,30.65,30.04,30.34,1,1.2029723,1,0,0.83,267.85,31.02,1401.19,0.66541682,6.30312969,0.06435141,0.09437186,0.27138981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.10107553,1.29463949,1.19763677,1.16136856,2.49227627,0.19938447,,NA,NA,NA,NA,NA,NA,NA,NA
Gerbillus_garamantis,0,1.248,3.00920327,83.0081562,18.21472,143.07507,27.01084,29.21947,3.218,57.1291,3.24478843,1.732,0.00362125,-5.8066616,44.16034,4.10189,2.36496,58.14013,31.77617,6.19473048,31.29783,4.5370315,1.77145,6.405,1.104,1.598,28.75209,12.83882,80.31151,30.93412,3.3238863,5.93802,65.4282727,14.0006306,35.42,22.24,28.83,9.12,-1.69,3.71,0,1.5040774,0,0.13,4.77,226.12,78.25,1144.11,0.54761574,6.02525986,0.07426094,0.09601678,0.21056723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.06285613,1.41144784,0.86076111,1.10167535,2.27220895,0.2022111,,NA,NA,NA,NA,NA,NA,NA,NA
Gerbillus_mauritaniae,0,1.217,3.42798946,95.55138,19.1401,145.36234,37.92587,41.28025,3.076,61.4322,3.31097845,1.706,0.00497461,-5.5878615,45.18648,3.70892,2.74789,57.52823,33.92279,6.4924225,23.74662,4.53315952,1.75935,5.914,1.132,1.63,29.01329,15.80167,85.58776,28.65669,3.41429,6.04622,43.4568027,6.27718845,20.82,20.57,20.7,-12.02,-12.26,-12.14,0,0,0,0.06303516,8,267,93,1309,0.57433587,6.33155228,0.07731668,0.10018537,0.30787001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.05227578,1.31074073,1.01083334,1.23197393,2.32157407,0.20401379,,NA,NA,NA,NA,NA,NA,NA,NA
Gerbillus_syrticus,0,1.137,3.29122176,91.66263,18.73908,141.56141,37.10797,32.47282,3.104,64.97779,3.25005109,1.743,0.00351694,-5.9891867,41.48113,4.081438,2.61331,57.47801,32.28828,6.40357455,25.21163,4.50232043,1.88825,6.583,1.11,1.573,28.82995,13.00418,80.35606,24.80769,3.5107563,5.46396,48.5578327,6.61339764,30.9,30.6,30.75,17.9,17.6,17.75,3,1.38629436,3,0,11,195,141,922,0.59951736,6.06794136,0.06579185,0.09258331,0.27837198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.05140244,1.40644938,0.96061762,1.19125885,2.36706699,0.20406015,,NA,NA,NA,NA,NA,NA,NA,NA
Gerbillus_vivax,0,1.229,3.10427829,86.73272,19.00462,141.4091,31.71754,32.4582,3.112,58.63018,3.23997342,1.763,0.0038824,-5.7003703,41.8966,3.99379,2.70414,60.22961,32.37986,6.35832972,25.88642,4.46752102,1.8271,6.383,1.096,1.651,28.61339,12.8241361,79.78442,24.20356,3.4259563,5.73712,46.5006327,12.6669128,28.42,23.59,26,18.32,10.88,14.6,0,0.42526774,0,0.01,0.68,221.69,16.53,1124.38,0.61602033,6.06922534,0.06355824,0.09231075,0.23670138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.09816409,1.38474066,0.99478393,1.13278126,2.37952459,0.19925219,,NA,NA,NA,NA,NA,NA,NA,NA
Grammomys_poensis,0,1,3.91262283,111.65,7.5,117.52801,83.58464,72.25794,2.82774074,101.90874,3.2047769,1,0.00102,-6.7007411,40.62531,1.97,4.74107,48.19635,41.96212,7.37824161,12.91573,4.78749174,1.61109091,5.55,2,1.693,22.56769,19.18979,108.10697,106.57986,3.7555,8.06371,71.0856627,11.3305,6.20062441,-4.046431,0.70709,33.95703,20.64929,26.24219,11.42,4.61764127,19.2655,0.11549794,109.35002,197.485503,1143.44118,1480.28675,0.69852982,4.76765784,0.04912734,0.07912914,0.69810055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.87528329,0.67803354,1.55626285,1.36420795,2.23429639,0.22380413,,NA,NA,NA,NA,NA,NA,NA,NA
Graomys_centralis,0,1.306,4.31305136,122.04341,15.15832,123.15967,93.7848,80.7232527,2.703,82.57927,3.436265,1.087,0.00249655,-6.0109656,38.44429,2.25322,5.13504,49.2506129,46.94134,5.67981471,10.92471,4.21447538,1.07288,4.928,1.614,2.049,24.86733,24.353,100.52798,55.13486,3.7461863,8.32262,57.2536327,10.613975,5.01852,-1.5836224,1.46389,-14.62368,-31.606512,-45.148913,8.822,4.58381909,14.1995163,0.09398341,134.69524,208.670623,1325.27938,1527.64118,0.75866495,5.05208342,0.0550296,0.08054945,0.64663329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89692181,0.8123603,1.63608763,1.46164563,2.44844794,0.21298751,not_assessed,NA,NA,NA,NA,NA,NA,NA,NA
Heteropsomys_antillensis,0,1.458,5.54963966,210.10578,12.4809321,194.10155,165.9242,242.81923,2.57174074,98.16891,3.87604037,1.296,0.00403331,-5.6327291,67.34009,1.89095833,3.59664,53.58962,69.99963,5.73487751,6.25516,4.73416956,1.25938,4.471,1.781,1.408,26.74373,71.30204,152.314763,270.819582,2.57086,11.13541,104.917323,10.9074691,-0.2438848,-5.228014,-2.8202308,20.96245,12.8377,16.40839,8.224,4.2635454,9.7770163,0.1253241,130.64436,217.46726,1299.01013,1533.39365,0.38235326,4.29183048,0.07690478,0.09295612,1.20519974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98135539,0.63708376,1.28000008,1.713733,1.91708383,0.20645292,not_assessed,NA,NA,NA,NA,NA,NA,NA,NA
Heteropsomys_insulans,0,1.458,5.54963966,210.10578,12.4809321,194.10155,165.9242,242.81923,2.57174074,98.16891,3.87604037,1.296,0.00403331,-5.6327291,67.34009,1.89095833,3.59664,53.58962,69.99963,5.73487751,6.25516,4.73416956,1.25938,4.471,1.781,1.408,26.74373,71.30204,152.314763,270.819582,2.57086,11.13541,104.917323,10.9074691,-0.2438848,-5.228014,-2.8202308,20.96245,12.8377,16.40839,8.224,4.2635454,9.7770163,0.1253241,130.64436,217.46726,1299.01013,1533.39365,0.38235326,4.29183048,0.07690478,0.09295612,1.20519974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98135539,0.63708376,1.28000008,1.713733,1.91708383,0.20645292,extinct,NA,NA,NA,NA,NA,NA,NA,NA
Hexolobodon_phenax,0,1.698,4.98258516,175.34125,13.19095,135.62679,148.23489,162.9849,2.80774074,83.99718,3.65229127,1.248,0.00247951,-6.1985251,62.54612,2.296615,4.08713,53.03004,58.06938,5.96704543,6.86282,4.52705339,1.58775,4.509,1.482,1.667,25.44754,48.582065,132.39059,152.956712,3.0297463,10.60022,80.6889027,8.93866491,1.92285,-2.6045722,-1.12474,29.07695,21.57634,26.76552,26.7445,4.51692705,33.2925163,0.13125876,120.166886,206.066954,1276.46329,1515.73081,0.50665399,4.73035942,0.06838764,0.0866821,0.99353152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97085855,0.8314363,1.40784301,1.60594887,2.23927931,0.21016793,extinct,NA,NA,NA,NA,NA,NA,NA,NA
Hylopetes_lepidus,0,1,4.14756932,141.67,17.43261,361.79479,744.31804,1984.757,5,456.3816,3.68887945,1,0.03269865,-3.9286669,517.08,2,2.1451,109.84392,90.69032,3.23357349,27.76963,5.70151926,3.92031,5.06558824,2,2,59.8181725,307.90617,224.51688,560.60642,0.92,17.62937,370.50536,12.1356538,6.27,-8.78,-1.25,117.73,105.2,111.46,2,6.35037948,3,0.11,230.63,236.31,1568.71,1728.34,0.04966968,9.36195542,0.11231527,0.13745034,1.27317374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.69906045,0.69314718,0.76318617,1.42252246,1.45633335,0.13772138,,NA,NA,NA,NA,NA,NA,NA,NA
Isolobodon_montanus,0,1.698,4.98258516,175.34125,13.19095,135.62679,148.23489,162.9849,2.80774074,83.99718,3.65229127,1.248,0.00247951,-6.1985251,62.54612,2.296615,4.08713,53.03004,58.06938,5.96704543,6.86282,4.52705339,1.58775,4.509,1.482,1.667,25.44754,48.582065,132.39059,152.956712,3.0297463,10.60022,80.6889027,8.93866491,1.92285,-2.6045722,-1.12474,29.07695,21.57634,26.76552,26.7445,4.51692705,33.2925163,0.13125876,120.166886,206.066954,1276.46329,1515.73081,0.50665399,4.73035942,0.06838764,0.0866821,0.99353152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97085855,0.8314363,1.40784301,1.60594887,2.23927931,0.21016793,extinct,NA,NA,NA,NA,NA,NA,NA,NA
Isolobodon_portoricensis,0,1.698,4.98258516,175.34125,13.19095,135.62679,148.23489,162.9849,2.80774074,83.99718,3.65229127,1.248,0.00247951,-6.1985251,62.54612,2.296615,4.08713,53.03004,58.06938,5.96704543,6.86282,4.52705339,1.58775,4.509,1.482,1.667,25.44754,48.582065,132.39059,152.956712,3.0297463,10.60022,80.6889027,8.93866491,1.92285,-2.6045722,-1.12474,29.07695,21.57634,26.76552,26.7445,4.51692705,33.2925163,0.13125876,120.166886,206.066954,1276.46329,1515.73081,0.50665399,4.73035942,0.06838764,0.0866821,0.99353152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97085855,0.8314363,1.40784301,1.60594887,2.23927931,0.21016793,extinct,NA,NA,NA,NA,NA,NA,NA,NA
Juscelinomys_candango,0,2.228,4.57769621,157.61723,13.6499021,118.37422,141.75352,120.567093,2,82.32734,3.51618133,1,0.00262067,-6.1691804,50.22603,2.47113,4.43023,51.22157,48.95719,6.03582629,10.69521,4.32352431,1.59375,4.649,1,2,25.96917,32.833935,123.23077,112.161922,3.3787863,8.984,82.1935327,6.79943483,-15.6,-15.93,-15.76,-47.47,-47.79,-47.63,96,5.31566601,96,0.11,131,211,1100.5,1438,0.56973009,4.49103574,0.06273626,0.08282576,0.82570231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93616073,0.90467554,1.4884515,1.52119586,2.39312704,0.21402913,extinct,NA,NA,NA,NA,NA,NA,NA,NA
